smiles,logPapp
COCOC(=O)C1N2C(SC1(C)C)C(N3C(=O)C(NC3(C)C)c4ccc(O)cc4)C2=O,-5.3716877836372765
COCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](N3C(=O)C(NC3(C)C)c4ccccc4)C2=O,-4.120612552023008
CC1C2CC(OC(C)=O)\C=C\C(=C\CC(O)/C=C/C(=C/C(NC(=O)C(C)=O)C(C)(C(=O)O2)C1=O)C)C,-5.376011356629013
CN[C@@H]1[C@@H](O)[C@H](OC[C@]1(C)O)O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(=CC[C@H]3N)CN)[C@@H]2O,-4.2553141379579165
COC1C(O)CC(=O)OC(C)C\C=C\C=C\C(OC2CCC(C(C)O2)N(C)C)C(C)CC(CC=O)C1OC3OC(C)C(OC4CC(C)(O)C(O)C(C)O4)C(C3O)N(C)C,-4.888970298605922
CC1(C)S[C@@H]2[C@H](NC(=O)C(c3ccccc3)[S](O)(=O)=O)C(=O)N2[C@H]1C(O)=O,-6.098789628576575
C[C@@H](O)[C@@H]1[C@H]2SC(=C(N2C1=O)C(O)=O)SC3CC[S](=O)C3,-5.836007337551345
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O.CC4(C)[C@@H](N5[C@@H](CC5=O)[S]4(=O)=O)C(O)=O,-5.360059356262069
[Na+].[Na+].CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N[S]([O-])(=O)=O)c3ccccc3)C(=O)N2[C@H]1C([O-])=O,-6.786046647205814
CO[C@@H]1C[C@@H](CC[C@H]1O)/C=C(C)/[C@H]2OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@]4(O)O[C@H]([C@H](C[C@@H](C)CC(=C/[C@@H](CC=C)C(=O)C[C@H](O)[C@H]2C)/C)OC)[C@H](C[C@H]4C)OC,-7.245316779702893
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC4OC(=O)c5ccccc45,-3.9694691805561364
C[C@]1(Cn2ccnn2)[C@@H](N3[C@@H](CC3=O)[S]1(=O)=O)C(O)=O,-5.67603396490945
CCCCCCCCCC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1Oc2c3Oc4ccc(C[C@H]5NC(=O)[C@H](N)c6ccc(O)c(Oc7cc(O)cc(c7)[C@H](NC5=O)C(=O)N[C@H]8C(=O)N[C@H]9C(=O)N[C@@H]([C@H](O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10NC(C)=O)c%11ccc(Oc2cc8c3)c(Cl)c%11)C(=O)N[C@@H](C(O)=O)c%12cc(O)cc(O[C@H]%13O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]%13O)c%12c%14cc9ccc%14O)c6)cc4Cl,-3.603915054240377
CO[C@]1(NC(=O)C(C(O)=O)c2cscc2)[C@H]3SC(C)(C)[C@@H](N3C1=O)C(O)=O,-5.256066532247151
CN1C(=O)N(C)c2ncn(CCNCC(O)c3ccc(O)c(O)c3)c2C1=O,-4.452191427290201
CC1(C)SC2C(NC(=O)CSc3ccccc3)C(=O)N2C1C(O)=O,-6.735937011429661
CC1(C)[C@H](NC(=O)C(=N\OCC(O)=O)/c2csc(N)n2)C(=O)N1O[S](O)(=O)=O,-5.337266612785078
CC(C)C(=O)OCc1cccc(OC(=O)[C@@H]2N3[C@H](SC2(C)C)[C@H](NC(=O)Cc4ccccc4)C3=O)c1,-3.4436700347114204
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,-5.470910535370539
Cc1ccc(cc1)C(=O)c2cc(O)c(O)c(c2)[N+]([O-])=O,-4.367635928380943
CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1OC(C)=O)O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(C)=O)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C,-6.8536113992928644
CCCC[C@@H]1CC(=O)[C@]2(O)O[C@@H]3[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@H]3O[C@@H]2O1,-3.9767667579402852
CC(C)c1ccc(C)cc1OCC2=NCCN2,-4.8886248506781484
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(N)=O)C1,-6.687067084971609
CC(C)C1OC(=O)C2=CCCN2C(=O)c3coc(CC(=O)CC(O)\C=C(C)/C=C\CNC(=O)\C=C/C1C)n3,-5.281436718879315
Oc1ccc(cc1)/C=C([N+]#[C-])/C(=C/c2ccc(O)cc2)[N+]#[C-],-7.795963126645928
[Cl-].COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)/C(C)=N/NC(=O)c6ccccc6.[H+],-3.947756510326605
ClC(C(F)(F)Cl)(F)F,-4.872408564631419
[C@@]3(C1=CC=CS1)(N2CCCCC2)[C@H](CCCC3)C,-5.64963442229119
[H+].C1=NC3=C([N]1CCNC(CC2=CC=CC=C2)C)C(=O)N(C(=O)N3C)C.[Cl-],-4.550961198516595
C1=C(Cl)C=CC(=C1N2CCN(CCCNC(C)=O)CC2)Cl,-5.173888748877522
[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C([C@@H](C(CC1)OC(C)=O)Br)[C@@H](C2)Br)C)CC3)CC[C@@H]4[C@@H](CCCC(C)C)C)C,-3.4731696146811175
C(C(C(NC(NC(C)=O)=O)=O)(CC)Br)C,-5.3512862337995095
C2=C(CN(C(=C(SC(=O)C1=CC=CO1)\CCOC(=O)COC(=O)C)/C)C=O)C(=NC(=N2)C)N,-5.234419523122368
C(C(NC(C)=O)C(O)=O)CC(N)=O,-4.871012391825984
C1=CC=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)CNC(C)=O,-4.6103156294186265
C2=C(C(OC1=CC=C(C=C1)NC(C)=O)=O)C(=CC=C2)O,-3.912884858798443
CC(NC1=NN=C(S1)[S](N)(=O)=O)=O,-5.752141806997272
C1=NC(=NC(=C1CN(C(=C(\CCOC(C)=O)SC(C)=O)/C)C=O)N)C,-4.880397987091788
C2=C(CC(C(NCC(OCC1=CC=CC=C1)=O)=O)CSC(C)=O)C=CC=C2,-4.676531446418704
[C@H]23OC1=C(OC(=O)C)C=CC6=C1C25C4(C[C@@H](C3(OC)C=C4)[C@](O)(CCC)C)C(N(CC5)C)C6,-3.9999875930625555
C2=C(C(C1=CC=CC=C1)(C(OC(=O)C)CC)CC(N(C)C)C)C=CC=C2,-5.416152883794624
[C@]12(OC1)[C@@H]3C(=C[C@@H]2OC(=O)CC(OC(=O)C)(C)C)C(=CO[C@H]3OC(=O)CC(C)C)COC(=O)C,-5.4001143334406425
[C@]12(OC(O[C@@H]1CC3C2(CC(O)C4(F)C3CCC5=CC(=O)C=CC45C)C)C=C)C(=O)CO,-6.102583589933109
C1=NC2=C([N]1COCCO)NC(=NC2=O)N,-4.38220861804499
C1=CC(=CC=C1OCC(OCCNC23CC4CC(C2)CC(C3)C4)=O)Cl,-6.9533295389244305
C1=NC(=NC=C1)N5CCN(CCNC(C23CC4CC(C2)CC(C3)C4)=O)CC5,-5.775800971496885
C1=CC(=CC=C1CC(OC(C(C)N)=O)(C)C)Cl,-4.673451628287731
[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)C[C@H]2Cl)C)[C@H](C3)O)C[C@H]4C)C)(C(COC(CC)=O)=O)OC(CC)=O,-3.5185516513929196
C1=C3C2=C(C=C1O)C=CC=C2CC(C3)N(CCC)CCC,-3.889644071181612
[C@@H]12C4([C@@H](CCC1[C@H]3C(CC2=O)(C(CC3)C(=O)CO)C)C[C@H](O)CC4)C,-5.181939327953144
[C@@H]23[C@H]([C@H]1[C@]([C@@H](C(C)=O)CC1)(C)CC2=O)CC[C@@H]4[C@@]3(CC[C@H](C4)O)C,-5.943545584637198
CC14C5(C(CC1C3C(C2(C(=CC(=O)CC2)CC3)C)CC4)OC(O5)(C)C)C(C)=O,-5.9242945932905124
COC1(C(F)(F)C1(F)Cl)F,-5.051753751705426
[C@@](O)(C5C6(OC)C2OC1=C(O)C=CC4=C1C23C(C(N(CC3)CC=C)C4)(C5)C=C6)(CCC)C,-4.965811944754342
C(N1C(C(C)OC1=O)=O)C=C,-6.732170976004045
[C@H]3(CN(C2=CC=C(OCC1=CC=CC(=C1)Cl)C=C2)C(O3)=O)CNC,-4.740006984164415
[H+].C4=C3OCC(N(CCCCN1C(=O)CC2(CC1=O)CCCC2)CCC)CC3=C(OC)C=C4.[Cl-],-5.057085384599273
C1=CC=CC3=C1C2(C(NC(=O)CC2)=O)CCC3=O,-5.487000076122985
C1=C([N](C(=C1C=O)C)CCNC(C)=O)C,-3.95809556725147
C1=C(C(=CC=C1Cl)N(C(CN(C(CC#N)C)C)=O)C)C(C2=C(C=CC=C2)F)=O,-4.422525687523621
[C@]2(C1=CC=CC=C1)([C@H](CN(C)CC2)CC)OC(CC)=O,-5.3237016061019915
[C@H](C(C1=CC=CC=C1)(C2=CC=CC=C2)C[C@H](N(C)C)C)(CC)O,-5.576293389996492
C1=C(C(=CC(=C1[S](NC)(=O)=O)N)OC)C(NCC2N(CCC2)CC=C)=O,-3.6500199787053673
C1=CC=C3C2=C1C(N(CC(O)=O)C(C2=CC=C3)=O)=O,-5.160380710863829
[C@H]23C([C@@]1(OC(O[C@@H]1C2)(CC)CC)C(=O)CO)(C[C@H](O)[C@@]4(F)C3CCC5=CC(=O)C=CC45C)C,-7.080440667765128
[C@H]24C([C@@]1(O[C@@](O[C@@H]1C2)(C3=CC=CC=C3)C)C(=O)CO)(C[C@H](O)[C@@]5(F)C4CCC6=CC(=O)C=CC56C)C,-6.1996248275098225
[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC6(O5)CCCC6)C)C(COC(C)=O)=O,-7.002146476789461
[C@H]12[C@@]([C@](OC(=O)CC)([C@H](C1)C)C(=O)COC)(C[C@H](O)[C@@]3(F)[C@H]2CCC4=CC(=O)C=C[C@]34C)C,-5.102240825078304
C1=C(C(=C(C=C1)C)NC(C2=CC=C(N)C=C2)=O)C,-5.747392531887536
[C@H]4(CC3C2=C1C(=C[N](C1=CC=C2)C(C)C)CC3N(C4)C)C(NC5CCCCC5)=O,-5.140635103104743
C2=C(C(NC(CC1=CC=CC=C1)C)C#N)C=CC=C2,-6.5201133630733334
C3=C2C([NH2+]CCCCCCC(O)=O)C1=CC=CC=C1CCC2=CC=C3.[Cl-],-6.445068469796748
C1=C([S](CC)(=O)=O)C(=CC(=C1C(NCC2N(CCC2)CC)=O)OC)N,-4.84699082728428
C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)=CCC[N+](C)(C)[O-],-6.6352275525205755
C1=CC=CC=C1C(CN2CCCC2)OCCC(C)C,-5.807356840291809
C3=C(C(C1=CC=C(C=C1)F)CCCN2CCN(C(NCC)=O)CC2)C=CC(=C3)F,-6.077931136888303
C1=C(C=CC=C1N2C(C=CC=C2)=O)N,-5.548983404184039
CN(C)c1cnccn1,-3.972915133790112
C(C(C)(C)O)C,-6.112733562031207
C3=C(CCN1CCC(CC1)(C2=CC=CC=C2)C(OCC)=O)C=CC(=C3)N,-3.838349826367735
C1=CC(=CC=C1C(N2C(CCC2)=O)=O)OC,-6.086413395238445
COc2cc1oc(=O)c(C)c(C)c1cc2OCCCN3CCN(CC3)c4ccccc4OC,-4.895038637975578
[C@H](N1C3=C(SC2=C1C=CC=C2)C=CC(=C3)C(=O)NCCC)(CN4CCCC4)C,-5.406740404784234
C(C1(C(NC(=O)NC1=O)=O)C(C)C)C=C,-5.009751969072134
C1=C4C(=CC=C1OCCCCN3CCN(C2=CC=CC(=C2Cl)Cl)CC3)CCC(N4)=O,-5.3105176468425
C(O)C(O)C1OC(=C(O)C1=O)O,-6.649653628702987
C1=CC=CC(=C1C(O)=O)OC(C)=O,-4.555122672441812
C1=CC=CC(=C1C(NC2=C(C=C(N(CC)CC)C=C2)C)=O)N,-6.1729131126308605
C1=CC=CC=C1C(C(OC2CC3N(C)C(C2)CC3)=O)(CO)C,-7.249716833885905
C1=CC=CC=C1C(C(OC2CC3[N+](C(C2)CC3)(C)[O-])=O)CO,-4.348698270003556
[C@@H](C(NCC(N(C1=CC=C(C=C1C(C2=CC=CC=C2)=O)Cl)C)=O)=O)(CCCCN)N,-4.773818914275138
C1=CC(=CC5=C1N(C4CCN(CC3OC2=C(C=CC=C2)OC3)CC4)C(N5)=O)Cl,-6.013346706751385
C1=CC(=CC=C1[S](N2CC3CCC(C2)CC3)(=O)=O)N,-3.6008293335069688
C1=CC(=CC=C1C(CCCN2CC3N(CC2)CCC3)=O)F,-5.321868875068197
C3=C(C(O)(C1=CC=CC=C1)C2CCNCC2)C=CC=C3,-3.47600772976487
O=C1NCCN1C4CCN(CCC3COc2ccccc2O3)CC4,-4.261477537812631
C1=CC=CC2=C1C3N(CC2)CCNC3,-5.94241106492899
C1=CC=CC2=C1[N]3C(=C2)CNCCC3,-6.566406258519096
CN(CCc2cc3cccc4CCc1ccccc1n2c34)Cc5ccccc5,-5.505787446893552
[C@H]13[C@H](C[C@@H]1C2=CC=C(F)C=C2)CN(C3)CCN4C(=O)C5=C(NC4=O)C=CC=C5,-6.482132941024832
C1=CC=CC=C1CC2=NC3=C([N]2CCN(CCO)CC)C(N(C)C(N3C)=O)=O,-5.8103893089771566
C(C1(C(NC(=O)NC1=O)=O)CC)C,-6.334506655004275
C1=CC=CC3=C1N=C([N]2C(=NC(=N2)C)C3)N4CCN(C)CC4,-6.143358777536767
C1=CC=CC=C1CNC(CCCl)=O,-5.301842601638038
[C@]23([C@H]([C@H]1[C@]([C@](C(CO)=O)(O)[C@H](C1)C)(C)C[C@@H]2O)CCC4=CC(=O)C=C[C@]34C)Cl,-3.5324439901334834
[C@@H]2(CN(C1=CC=C(C=C1)OCC[C@H](C(F)(F)F)O)C(O2)=O)COC,-4.467604885660217
C(C1(CC(NC(C1)=O)=O)C)C,-4.256990242454931
C2=C(CN(C(=C(SC(=O)C1=CC=CC=C1)/CCO[P](=O)(O)O)/C)C=O)C(=NC(=N2)C)N,-4.869497918213266
C1=CC=CC(=C1C(OC2=CC=C(NC(C)=O)C=C2)=O)OC(C)=O,-6.238777453825126
C4=C(C2=C1C3=C(SC1=NC(=O)CN2)CCCC3)C=CC=C4,-4.831470449451833
C3=C(C(SC(/CCOC(C1=CC=CC=C1)=O)=C(N(CC2=C(N=C(N=C2)C)N)C=O)/C)=O)C=CC=C3,-7.575169510781212
C1=CC=C(Cl)C3=C1\C(C2=CC=CC=C2C=C3)=C/CC[N+]([O-])(C)C,-4.592759634691968
[Cl].C1=CC=CC2=C1[N](C=C2CCC3=CC=NC=C3)CC4=CC=CC=C4,-6.6402270581128615
C(C1=CC=CC=C1)O,-6.912051136790593
[C@@H]4(C1=C2C(=CC(=C1)Br)CCO2)C3=C(C=C(Cl)C(=C3)O)CCN(C4)C,-5.393531992150283
[C@H](O)(/C=C/C1=C(C3=C(OC12CCCC2)C=CC=C3)C4=CC=C(F)C=C4)C[C@H](O)CC(OCC)=O,-5.843703574318589
[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@@H]4C)C)(OC(C5=CC=CC=C5)=O)C(CO)=O,-6.039958681025284
[C@]14([C@@]([C@@H](C)C[C@H]1[C@H]3[C@]([C@@]2(C(=CC(=O)C=C2)CC3)C)(F)[C@H](C4)O)(OC(CCCC)=O)C(CO)=O)C,-5.264622360202302
O=C2CC1(CCCC1)CC(=O)N2CCNCC4COc3ccccc3O4,-5.127190554774425
C(C2C1C(NC(N1)=O)CS2)CCCC(O)=O,-6.281550446874652
S1[C@H]4N(CC1(C2CN3[C@H](S2)CC3=O)O)C(C4)=O,-5.733782737583099
C1=CC=CC2=C1C4=C([NH]2)CN3CCN(CC3C4)CCCC(C5=CC=C(C=C5)F)=O,-6.454649678591327
C1=NC(=NC(=C1CN(C(=C(SSC(=C(\C)N(C=O)CC2=C(N)N=C(C)N=C2)/CCOC(=O)C3=CC=CC=C3)/CCOC(=O)C4=CC=CC=C4)\C)C=O)N)C,-7.040499791885809
[C@H](CCCNC(C)=O)(C(O)=O)NC(C)=O,-6.2470154522557335
C1=C(C3=C(N=C1N2CCN(CC)CC2)CCCCCC3)C4=CC=C(F)C=C4,-5.063949590648297
[C@@]23(C([C@H](N(CC1(CC1)O)CC2)CC4=C3C=C(C=C4)O)(C)C)CC,-6.027645416994444
C1=CC(=CC2=C1NC(=O)OC2(C)C)Br,-4.713532164501307
CC(C(C(NC(N)=O)=O)Br)C,-5.6262143467516825
C(Br)(Br)Br,-5.7985334487349265
C1=C(C(=C(C=C1Br)C)O)C(N)=O,-4.83462029514716
C2=C(C1C(NC(C1)=O)=O)C=CC=C2Br,-6.347952277077079
C1=C(Br)SC2=C1C(=NCC3=NN=C([N]23)C)C4=C(C=CC=C4)Cl,-5.293801706269234
[C@@H](CC[N]2C1=C(C(N=C(N1)N)=O)N=C2)(CO)O,-5.38656281401891
C1=C(C=CC(=C1)NC(C)=O)OC(C)(C)C,-6.038135823208808
[C@]1(O)(C[C@@H]4N(CC1)C[C@@H]2C5=C(CCC3=CC=CC=C23)C=CC=C45)C(C)(C)C.[H+].[Cl-],-5.76583498738537
C1=C(C(CCC)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(C)CC4,-6.530705221294854
C(C(CCCC)CC)NC(CC(C)O)=O,-3.7433593942459957
[C@]235[C@]([C@H](N(CC1CCC1)CC2)CC4=C3C=C(O)C=C4)(CCCC5)O,-6.196262130847181
[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@@H](C4)C(N(C(NCC)=O)CCCN(C)C)=O)CC=C,-4.3409682455971526
C1=NC3=C([N]1CCNC(C(C2=CC=CC=C2)O)C)C(N(C)C(N3C)=O)=O,-4.922806454948757
C1=C(Cl)C=CC2=C1C(=NC(OC(N(C)C)=O)C(N2C)=O)C3=CC=CC=C3,-6.013698708354664
CC12C(C(CC1=O)CC2)(C)C,-5.753827427412634
C1=C(C(=CC=C1C(/CCCCC)=N\OCCN)C)N,-4.804514763093694
C1=CC(=CC=C1C(C2=CC=CC=C2)SCCN(C)C)SCCCC,-4.633645085325516
C(C1(C(NC(=O)NC1=O)=O)CCCC)COC(N)=O,-5.579129698373313
C1=C(Cl)C=CC2=C1C(N(CC(=O)N2C)C(N)=O)C3=CC=CC=C3,-5.5271134301734275
C1=C(C(OC(N)=O)C#C)C=CC=C1,-4.2860634372564235
O=C(C4N(C12CC3CC(C1)CC(C2)C3)CC4)O,-4.841789798448415
C1=CC=CC2=C1CN(CC(N)=O)C(O2)=O,-7.63310089867665
C2=C(C(CCCN1CCC(OC(NC(C)C)=O)CC1)=O)C=CC(=C2)F,-6.263248189437788
C1=C(C=CC3=C1N(CCCN2CCN(CC2)CCO)C4=C(S3)C=CC=C4)C(CC)=O,-5.880610435761549
C1=C(C=CC(=C1)[S](N)(=O)=O)C(O)=O,-5.2342282290770274
[C@@H](C(C1=CC=CC=C1)=O)(C)N,-6.824455582936618
C1=CC(=CC=C1C3CN(CC(N2CC(NCC2)=O)=O)C(C3)=O)Cl,-5.435930952572583
OC1OC(COCCOC(O)C(Cl)(Cl)Cl)C(OC2OC(COCCOCCOC(O)C(Cl)(Cl)Cl)CC(OC(O)C(Cl)(Cl)Cl)C2O)C(OCCOCCOC(O)C(Cl)(Cl)Cl)C1O,-5.807794175006123
[C@@H](/C=C/C1=C(N=C(C(=C1C2=CC=C(C=C2)F)COC)C(C)C)C(C)C)(C[C@H](CC(O)=O)O)O,-5.452298137378508
CC1=CC(=NNC1=O)C,-5.933736826613309
C1=C(C(O)C(CO)NC(C(Cl)Cl)=O)C=CC(=C1)C(=O)C,-6.772653968698028
C1=C(CN(C(=C(SC(OCC)=O)/CCOC(OCC)=O)/C)C=O)C(=NC(=N1)C)N,-4.6057057733642175
[C@@H]2(OC1O[C@@H](O[C@@H]1[C@H]2O)C(Cl)(Cl)Cl)[C@H](O)CO,-2.961632121537381
C(C(OC(C(Cl)(Cl)Cl)O)C)C(C)(C)O,-3.371989427151913
C1=CC(=CC=C1C2[S](CCC(N2C)=O)(=O)=O)Cl,-4.93944745139848
C(Cl)(Cl)Cl,-5.232504970984058
C1=C2C(=CC=C1)C(C=C(O2)C(O)=O)=O,-6.221085967917031
[C@@]45([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)C[C@H]4O[C@H](O5)C6CCCCC6)C)C(COC(C(C)C)=O)=O,-6.174919481454405
C1=C(SC2=C1C(=NCC3=NN=C([N]23)C4CCCCC4)C5=CC=CC=C5Cl)Br,-4.910289295134887
[C@H]23C([C@@]1(OC(O[C@@H]1C2)(C)C)C(=O)COC(=O)C)(CC(O)[C@@]4(F)C3CC(=C5C4(CCC(=C5)OCCCl)C)C#N)C,-7.226823477121721
[C@@]1([C@H](C2CCC1CC2)NC(C)C)(C3=CC(=C(C=C3)Cl)Cl)O,-5.465372305412839
C(C1CCCCC1)NN,-7.607238381026027
CC(C(C1CCCCC1)O)C,-6.010490422889889
C1=CC(=CC=C1N2CC(COC)OC2=O)OCC3=CC(=CC=C3)C#N,-4.946768232414943
C1=C(C(=C(C=C1\C=C\C(N2CCCCCCC2)=O)OC)OC)OC,-6.089345976726742
C1=C(Cl)C=CC2=C1C(=NC(O)C(N2CCC#N)=O)C3=CC=CC=C3F,-6.409452017465832
C1=C(Cl)C=CC(=C1C(C2=C(C=CC=C2)Cl)=O)N(C(CNC3CC3)=O)C,-4.616343927816556
[C@]34([C@H](C2[C@@](F)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](O)C3)C[C@H]5OC(O[C@@]45C(=O)COC(=O)C6CC6)(C)C)C,-6.179247956229507
C1=C(C#N)C=CC3=C1C4=C(C2=C(C=CC=C2)S3)CCN(CC4)C,-5.503181096015578
C1=C(C(=CC(=C1Cl)N)OC)C(NC3CCN(CC2=CC=CC=C2)CC3)=O,-5.657167359405052
C1=C(C(=C(C=C1)Cl)NC2=NCCO2)Cl,-5.531573225019314
[C@@]23(F)[C@H]([C@H]1[C@@]([C@@]([C@H](C1)C)(O)C(=O)CCl)(CC2=O)C)CCC4=CC(=O)C=C[C@]34C,-4.732112336372735
[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)C(C3)=O)C[C@@H]4C)C)(OC(CCC)=O)C(CCl)=O,-4.864343428293797
C1=C(Cl)C=CC4=C1N(CCCN3CCC(N2CCCCC2)(CC3)C(N)=O)C5=C(CC4)C=CC=C5,-5.3249566987527475
[C@@]24(Cl)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C3C(C([C@@H](C3)C)C(=O)CO)(CC4O)C)C,-2.652890192860634
[C@H]2(C1=CC(C=C[C@@]1(C4([C@@H](C2)[C@@H]3C[C@H]([C@H](C(COC(=O)C)=O)[C@@]3(C)C[C@@H]4O)C)Cl)C)=O)F,-5.542511326869191
[C@@]24(Cl)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C3C(C([C@@H](C3)C)C(=O)COC(=O)C(C)(C)C)(CC4O)C)C,-5.640908967581314
C1=C(Cl)C=CC3=C1N(C2=CC=CC=C2)C(=O)N3CCCN(C)C,-5.291239539845561
C2=C(C1(OCCN(CC)CC)CCCCC1)C=CC(=C2)Cl,-5.597912519828656
C1=C(C(=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)O)Cl)C(F)(F)F,-6.1741987091289285
C1=C(Cl)C=CC3=C1\C(C2=C(C=CC=C2)S3)=C/CCN4CCN(CCO)CC4,-5.937808705587886
C1=CC=CC4=C1C(N(CCCN3CCN(C2=CC(=CC=C2)Cl)CC3)C(N4)=O)=O,-5.082089049590999
[C@H]24[C@H]1[C@@]([C@](C(CO)=O)(O)CC1)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)C(=C4)Cl)C)O)C,-6.223155439892725
C(C(Cl)(Cl)Cl)OC(OCC(Cl)(Cl)Cl)=O,-4.622862597632634
C1=C(C(=CC(=C1)Cl)Cl)OCCCN(CC#C)C,-6.014834056334609
C3=C(C(C2CCN(CCCC(C1=CC=C(F)C=C1)=O)CC2)=O)C=CC(=C3)Cl,-4.694082004403173
C1=C(Cl)C=CC4=C1C(N2CCN(C)CC2)CC3=C(C=CC=C3)S4,-6.934027606376825
C1=C(CC)SC2=C1C(=NCC(N2C)=O)C3=CC=CC=C3Cl,-5.374522804019211
[C@]34([C@H](C2[C@@](F)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](O)C3)C[C@H]([C@]4(OC(=O)CC)C(SCCl)=O)C)C,-5.3681026112006816
CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(cc23)Cl)CC1,-7.054257944766758
C1=C(O)C=CC4=C1C3(C(C(N(CC2CCC2)CC3)C4)(C)C)CC,-4.615286020337034
[C@H]12C5CC4=C3[C@]1([C@H](C(C[C@@H]2CC)=O)OC3=C(C=C4)OC)CCN5CC6CC6,-5.257205939286665
CC1CC2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-5.662796556721965
C(O)C(=O)C4(O)C3(C(C2C(C1(C(=CC(=O)CC1)CC2)C)CC3)CC4)C,-4.821678761459919
[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)C(C3)=O)CC[C@@]4(C(COC(C)=O)=O)O)C,-6.105268183294585
[C@H]37[C@H]2[C@@]([C@](C(COC(C1=CC(=CC=C1)[S](O)(=O)=O)=O)=O)(O)[C@@H](C2)C)(C[C@@H]([C@@H]3[C@@]4(C(=CC5=C(C4)C=N[N]5C6=CC=CC=C6)C(=C7)C)C)O)C,-6.2631895430550255
[C@H]26[C@H]1[C@@]([C@](C(COC(C)=O)=O)(O)[C@@H](C1)C)(C[C@@H]([C@@H]2[C@@]3(C(=CC4=C(C3)C=N[N]4C5=CC=CC=C5)C(=C6)C)C)O)C,-6.057584015027439
C1=CC=NC=C1C2N(C(=O)CC2)C,-6.221273392778501
C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)=CC(CN(C)C)=O,-6.007812550428706
CC2(CC(OC(C1NC(=O)CC1)=O)CC(C2)C)C,-4.029126702674993
C(C(N(C(\C=C\C)=O)CC)C(N(C)C)=O)C,-6.090453474288595
C1=CC=CC=C1NC(OCC3(COC(NC2=CC=CC=C2)=O)CCCC3)=O,-6.058056184005118
C1=CC=CC2=C1C3=C([NH]2)CCC(C3)N(C)C,-6.236439798239283
C(C2(C1=CCCCC1)C(NC(=O)NC2=O)=O)C,-5.841330151101207
C1=CC=CC2=C1C(C3=C(C=C2)C=CC=C3)=CCCN(C)C,-6.483392682613062
