standardized_smiles,logPapp
CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,-6.940810592926242
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,-6.934027606376825
CN1CCN(C=C2N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,-4.680234815936423
CN1CCN(CC(=O)C2(O)CCC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC32C)CC1,-7.331893148500512
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,-5.704015615063667
CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-4.800248801361605
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,-7.658369033457088
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-6.187339249965405
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-5.651138712288339
CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,-6.248032203201489
CN1CCN(CCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)C1=O,-3.599617291824397
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,-5.771698730998554
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,-4.69190095170565
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,-7.108422295970506
CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1,-5.457869459775647
CN1CCN(c2ccccc2Cc2ccccc2)CC1,-7.486232816427392
CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,-4.4777141658546205
CN1CCN2c3cc(F)ccc3C(c3cccs3)=NCC2C1,-5.707401264737534
CN1CCN2c3ccccc3Cc3ccccc3C2C1,-7.270117573487028
CN1CCN2c3ccccc3Cn3cccc3C2C1,-5.032740560580721
CN1CCN2c3ncccc3Cc3ccccc3C2C1,-3.993908543084893
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,-5.2366397569078185
CN1CCOC(c2ccccc2)c2ccccc2C1,-6.674065088597078
CN1CCc2cc(Cl)c(O)cc2C(c2cc(Br)cc3c2OCC3)C1,-5.393531992150283
CN1CCc2cc(Cl)c(O)cc2C(c2cccc3c2OCC3)C1,-6.141603142704653
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,-5.890453619297108
CN1Cc2c(-c3noc(C(C)(C)O)n3)ncn2-c2cccc(Cl)c2C1=O,-4.459460507438581
CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2cccc(Cl)c2C1=O,-8.039547070423614
CN1Cc2c(-c3noc(C(C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,-6.119935609200789
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,-5.9178833063847405
CN1Cc2c(N)cccc2C(c2ccccc2)C1,-4.470450716596823
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,-5.384558899342854
CN1c2ccccc2C(c2ccccc2Cl)=NCC1(Cl)CO,-4.687573324312092
CN1c2ccccc2C(c2ccccc2F)=NCC1CNC(=O)c1ccsc1,-5.813637765206517
CN=C(Cc1ccc2ccccc2c1)[NH2+]C,-5.9013450042376006
CN=C(NC#N)NCCSCc1csc(N=C(N)N)n1,-4.5703271257058695
CN=C(NC#N)NCCSCc1nc[nH]c1C,-7.637191780056461
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,-5.50291244941633
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,-5.532949866084449
CNC(=NC#N)Nc1cccc(-c2csc(N=C(N)N)n2)c1,-7.182637707786622
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-5.169215273627692
CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,-7.054257944766758
CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,-6.048974530605489
CNC(=O)NC(O)C(Cl)(Cl)Cl,-4.467840867275116
CNC(=O)OC1OC(=O)C2(C)C3C=CC(C3)C12,-4.614481405112949
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,-5.493024502181458
CNC(C)C(=O)c1ccc(OC)cc1,-5.07729932377831
CNC(C)C(O)c1ccc(O)cc1,-5.605334167600403
CNC(C)C(O)c1ccccc1,-4.307723481084054
CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,-5.529435880896335
CNC(C)Cc1ccccc1,-6.185308189894246
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,-4.778181045605637
CNC1(c2ccccc2Cl)CCCCC1=O,-4.935227417914098
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O,-4.2553141379579165
CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O,-4.923113288031165
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,-5.479922442137423
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O,-7.141069137352165
CNC1C(OC2OC(CO)C(N)C(O)C2O)OC2CC(N)C(OC3C(N)CC(N)C(O)C3O)OC2C1O,-5.986157531370049
CNC1CC(c2ccc(Cl)c(Cl)c2)c2ccccc21,-5.572870579203269
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,-5.4514439559918975
CNC1CCC(c2ccccc2)c2ccccc21,-3.975672873640998
CNC1CCN2c3ccccc3CCc3cccc1c32,-5.795555564122854
CNC1CCc2ncsc2C1,-4.162906448595185
CNC1Cc2ccccc2N(C)c2ccccc21,-6.402680781182911
CNCC(O)CC12CCC(c3ccccc31)c1ccccc12,-4.44884396831127
CNCC(O)c1ccc(O)c(O)c1,-4.460369826840742
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,-4.159195964777831
CNCC(O)c1cccc(OC(=O)C(C)(C)C)c1,-6.54142571381503
CNCC12CCC(c3ccccc31)c1ccccc12,-6.479990644341244
CNCC1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1,-4.740006984164415
CNCC=C(c1ccc(Br)cc1)c1cccnc1,-5.861770775875365
CNCCC(O)C1CC(SC2=C(C(=O)O)N3C(=O)C(C(C)O)C3C2C)CN1,-5.987972035863912
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,-6.704345867590986
CNCCC(Oc1cccc2ccccc12)c1cccs1,-6.043324152740528
CNCCC(Oc1ccccc1C)c1ccccc1,-4.962983380857363
CNCCC(Oc1ccccc1OC)c1ccccc1,-5.355299827528711
CNCCC=C1c2ccccc2C(C)(C)c2ccccc21,-6.026062578329889
CNCCC=C1c2ccccc2C2CC2c2ccccc21,-6.985793062565239
CNCCC=C1c2ccccc2CCc2ccccc21,-5.196548177379521
CNCCCC1(C)C(=O)N(c2ccccc2)c2ccccc21,-5.4998177635281165
CNCCCC1(C)CN(c2ccccc2)c2ccccc21,-4.423316244741365
CNCCCC1(c2ccccc2)OC(C)(C)c2ccccc21,-5.318156237596429
CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21,-6.689300351124572
CNCCCC12CCC(c3ccccc31)c1ccccc12,-4.782681385813464
CNCCCC1c2ccccc2C=Cc2ccccc21,-5.371346824407321
CNCCCCOc1ccccc1Cc1ccccc1,-5.09766016872924
CNCCCN1Cc2ccccc2Cc2ccccc21,-6.9245073182113135
CNCCCN1c2ccccc2C(C)(C)c2ccccc21,-5.930373506676922
CNCCCN1c2ccccc2CCc2ccccc21,-6.177406991528068
CNCCCN1c2ccccc2Sc2ccc(Cl)cc21,-6.547999779888517
CNCCCN1c2ccccc2Sc2ccccc21,-5.303324163385453
CNCCOC(c1ccccc1)c1ccccc1C,-6.247787585228965
CNCCON=c1c2ccccc2ccc2ccccc12,-2.889501803236958
CNCCSC1=Cc2cc(F)ccc2Oc2ccccc21,-6.343927840819148
CNCCc1ccccn1,-5.360488297052192
CNNCc1ccc(C(=O)NC(C)C)cc1,-5.603976640981959
CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl,-3.6694989526614914
CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,-6.391960980131219
COC(=O)C1(O)CCC2C3CCC(=O)C4C(=O)C=CC4(C)C3C(O)CC21C,-4.7136337822010095
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],-5.295732871522917
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,-5.377329081517407
COC(=O)C1=CCCN(C)C1,-5.452299441441941
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,-6.689246596710633
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,-5.97548688538849
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC,-5.813188739931697
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.283997007423026
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC)C1OC,-6.564796603268359
COC(=O)C1C2CC3c4[nH]c5ccc(Cl)cc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-4.840488319046054
COC(=O)C1C2CC3c4[nH]c5ccccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.866136539234374
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,-5.973193246698451
COC(=O)c1ccc(C(=O)OC)cc1,-5.309885904878418
COC(=O)c1cncn1C(C)c1ccccc1,-6.240184273292048
COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,-5.760277543250457
COC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(Cl)c(Cl)c1,-5.230091839574382
COC(F)(F)C(Cl)Cl,-6.254163354065482
COC(F)(F)C(F)Br,-5.379493699177029
COC(OC)C(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,-6.518387097441834
COC1(F)C(F)(F)C1(F)Cl,-5.051753751705426
COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21,-5.555184950044128
COC1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2C(C(=O)O)C(C)(C)SC21,-5.256066532247151
COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,-3.553077010036275
COC1(NC(=O)CSC(F)(F)F)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3CCO)COC21,-4.793563439590049
COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,-7.415244880278392
COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,-5.536843007241364
COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21,-4.113262321966626
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,-4.313695942060616
COC12C=CC3(CC1C(C)(C)O)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,-6.185702645300804
COC12CCC3(CC1C(C)(C)O)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,-5.512337845440494
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,-7.298657233696055
COC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3C=CCC=C3)C2SC1,-6.051056028164068
COC1=CC(=O)OC1C(O)c1ccccc1Cl,-6.668716425785577
COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,-6.013762062955818
COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN,-3.696146843913743
COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,-4.888970298605922
COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,-6.610542910569597
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,-4.400083599519193
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,-5.442088441648501
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,-5.570384252449807
COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C(=CNN2CCN(C)CC2)C(=C4O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,-3.470623135361613
COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C(=CNN2CCN(C3CCCC3)CC2)C(=C4O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,-3.6695864948777057
COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,-5.195761775476667
COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,-4.616056652909187
COC1CC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3OC(C)=O)C2C)OC(C)C1OC(C)=O,-6.853611399292864
COC1CCC2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,-7.000806653412168
COC1CCCC2C1=C(C(=O)[O-])N1C(=O)C(C(C)O)C21,-6.091474907009845
COC1OC2OC3(CN4CCCCC4)C(O)CC(C2C)C13,-5.69584041579519
COCC(=O)N(c1ccccc1F)C1CCN(CCc2ccccc2)CC1,-6.672677206846364
COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C,-4.862363398911242
COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,-5.728919915636006
COCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,-3.5923932869533277
COCC1CN(c2ccc(OCCC(O)C(F)(F)F)cc2)C(=O)O1,-4.467604885660217
COCC1CN(c2ccc(OCc3cccc(C#N)c3)cc2)C(=O)O1,-4.946768232414943
COCC1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1C,-4.490108929448093
COCCCC(=O)OC(C)OC(=O)C1=C(COC(N)=O)CSC2C(NC(=O)C(=NOC)c3ccco3)C(=O)N12,-5.8540852924810025
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,-5.804663765107284
COCCCCC(=NOCCN)c1ccc(Cl)cc1,-5.996486234161513
COCCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,-5.563895853939755
COCCc1ccc(OCC(O)CNC(C)C)cc1,-5.901905075021001
COCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,-4.696663639818187
COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C2SC1(C)C,-5.3716877836372765
COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccccc4)NC3(C)C)C2SC1(C)C,-4.120612552023008
COCc1c(C(=O)OC(C)C)ncc2[nH]c3cccc(Oc4ccc(Cl)cc4)c3c12,-6.278078308815782
COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,-5.452298137378508
CON=C(C#N)C1CN2CCC1CC2,-5.232021728046106
CON=C(C(=O)NC1C(=O)N(OCC(=O)O)C1C)c1csc(N)n1,-3.544281435796572
CON=C(C(=O)NC1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)C1C)c1csc(N)n1,-5.889852618665088
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1csc(N)n1,-4.503317372143547
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C=CSc3n[nH]c(=O)c(=O)n3CC=O)CSC12)c1csc(N)n1,-6.892122667536837
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,-4.897574278516989
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1ccco1,-3.9691957781259344
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)C[S+]([O-])C12)c1csc(N)n1,-6.76106576367236
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,-6.507404727754747
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1,-4.669582768041061
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CSC12)c1csc(N)n1,-4.730030432852719
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1,-5.958335086296903
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1,-6.812413660291013
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CSC12)c1csc(N)n1,-6.381984290207489
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1,-5.587060022524804
CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1,-5.7235271881108005
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CSC12)c1csc(N)n1,-6.83856329868383
CON=CC1=CCCN(C)C1,-6.2003248913551925
COc1cc(Br)c2oc(C3CCNCC3)cc2c1,-6.012194769658066
COc1cc(C(=O)C=CN2CC=CC2)cc(OC)c1OC,-5.1616503251988
COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,-3.6023267771547864
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,-4.530496196066401
COc1cc(C(=O)OCCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC,-6.018473928674811
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,-5.421015242627273
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,-5.39331838389205
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,-4.500579447913028
COc1cc(C=CC(=O)N2CCCCCCC2)cc(OC)c1OC,-6.089345976726742
COc1cc(C=CC(N)=O)cc(OC)c1OC,-5.970612915121401
COc1cc(CCN)cc(OC)c1OC,-4.525864014641421
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,-5.862699895147405
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,-5.172001912026768
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,-5.657167359405052
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,-6.171145879800345
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,-7.386236681555792
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4OC)CC3)c2cc1OC,-5.896039520208898
COc1cc2c(c(CNC3CCCNC3c3ccccc3)c1)OCC2,-4.298378473895074
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,-5.148451737528381
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,-4.479676985903774
COc1cc2c(cc1OC)C(c1ccc(N)cc1)=NN=C(C)C2,-4.350377549586994
COc1cc2c(cc1OC)C(c1cccc(Cl)c1)=NN=C(C)C2,-5.769546381421805
COc1cc2c(cc1OC)C(c1ccccc1)CN(C)CC2,-5.346602551015615
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,-5.311343243039218
COc1cc2c(cc1OC)S(=O)(=O)OC(C(=O)NC(C)CC(C)(C)N(C)C)C2,-5.605435812419278
COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2,-5.829024199341489
COc1cc2oc(=O)c(C)c(C)c2cc1OCCCN1CCN(c2ccccc2OC)CC1,-4.895038637975578
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,-7.292198722961682
COc1ccc(C#N)cc1C(=O)NCCN1CCC(C(=O)c2ccc(F)cc2)CC1,-4.708767926471204
COc1ccc(C(=O)N2CCCC2=O)cc1,-6.086413395238445
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,-6.16065741155839
COc1ccc(C(O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1OC,-6.942253563760194
COc1ccc(C(O)CN2CCN(c3cccccc3=O)CC2)cc1OC,-5.726349359552855
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,-6.577051279534171
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,-5.726405304910944
COc1ccc(CC(=O)N2CCN(C(C)=O)CC2CN2CCC(O)C2)cc1,-6.853509208958163
COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,-6.6132897443684495
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-5.49277387719022
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,-5.770213076240388
COc1ccc(CCN2CCN(c3cccc(Cl)c3)CC2)cc1OC,-5.517132123317036
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,-4.177192690152041
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,-4.770508905212711
COc1ccc(Cl)c2c1CCCC2N(C)C,-3.57383362878387
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,-6.640752084731472
COc1ccc(Cn2c(C)c(CCN)c3cc(O)ccc32)cc1,-5.2783892008662505
COc1ccc(N2CC(CN3CCC(O)(c4ccc5c(c4)OCO5)CC3)OC2=O)cc1,-5.285713836850032
COc1ccc(OCC2CN(C)CCC2c2ccccc2)cc1,-6.390288968544068
COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1C,-6.159527527817316
COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1,-6.037345406027331
COc1ccc2c(C3CCN(CCCC(=O)c4ccc(F)cc4)CC3)c(C)[nH]c2c1,-5.171426333869909
COc1ccc2c(c1)C(=CCCN(C)C)c1ccccc1O2,-4.018949964332178
COc1ccc2c(c1)C(N1CCN(C)CC1)=Cc1ccccc1O2,-5.481647367014351
COc1ccc2c(c1)C(O)(CCCN(C)C)c1ccccc1S2,-6.137304899421278
COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,-4.002354462991399
COc1ccc2c(c1)CN(C)CC2c1ccc(Cl)c(Cl)c1,-3.697622854673953
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,-4.9043715855070396
COc1ccc2c(c1)N(CC(C)CN1CCC(O)CC1)c1ccccc1S2,-4.837580430154338
COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,-5.84700500107665
COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,-5.724592671197614
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,-5.542592484549194
COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1,-6.710597232018781
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,-7.021011350416771
COc1ccc2c(c1OC)C13CCN(C)C(C2)C1(O)CCC(O)C3,-3.3718707365894525
COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,-6.166122420347863
COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,-4.67100007120483
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,-6.704964023936464
COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,-6.3936218184429
COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,-6.446056634775058
COc1ccc2c3c1OC1C(OC(=O)c4cccnc4)CCC4C(C2)N(C)CCC341,-6.675168134312821
COc1ccc2c3c1OC1C(OC(C)=O)=CCC4C(C2)N(C)CCC314,-6.576530879772346
COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,-4.788962582080762
COc1ccc2nc([S+]([O-])Cc3ncc(C)c(OC)c3C)[nH]c2c1,-3.848503502666165
COc1cccc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1OC,-3.931456520719914
COc1cccc(C2(O)CCCCC2CN(C)C)c1,-4.749771693371371
COc1cccc(CC(=O)N2CCN(C(C)=O)CC2CN2CCC(O)C2)c1,-4.528777785356733
COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,-6.795610272682898
